alpha,n_seeds,pooled_mean,pooled_std,moving_mean,moving_std,static_mean,static_std,appearance_mean,appearance_std
0.0,3,50.92,0.0,38.875,0.0,50.12,0.0,53.198,0.0
1.0,3,50.989,0.006,38.944,0.038,50.253,0.011,53.247,0.006
2.0,3,51.061,0.016,39.125,0.083,50.441,0.043,53.27,0.02
3.0,3,51.105,0.035,39.193,0.212,50.538,0.038,53.299,0.019
5.0,3,51.145,0.038,39.537,0.229,50.706,0.05,53.259,0.023
7.0,3,51.135,0.023,39.582,0.245,50.786,0.067,53.213,0.018
10.0,3,51.083,0.018,39.744,0.253,50.944,0.122,53.086,0.045
