alpha,n_seeds,pooled_mean,pooled_std,moving_mean,moving_std,static_mean,static_std,appearance_mean,appearance_std
0.0,3,50.92,0.0,38.875,0.0,50.12,0.0,53.198,0.0
1.0,3,50.975,0.02,38.945,0.093,50.262,0.033,53.224,0.018
2.0,3,51.024,0.034,39.073,0.097,50.417,0.075,53.232,0.046
3.0,3,51.066,0.044,39.232,0.182,50.497,0.062,53.247,0.056
5.0,3,51.077,0.064,39.493,0.336,50.605,0.095,53.193,0.094
7.0,3,51.07,0.051,39.75,0.365,50.706,0.108,53.115,0.1
10.0,3,50.968,0.053,39.834,0.382,50.871,0.199,52.926,0.133
